OBJECTID,ESTADO_SUPERFICIAL,FECHA_ESTADO,CalCodigo
"601","2",2025/12/31 00:00:00,"91012763"
"602","1",2025/12/31 00:00:00,"457382"
"603","6",2025/12/31 00:00:00,"812894"
"604","1",2025/12/31 00:00:00,"147858"
"605","2",2025/12/31 00:00:00,"138152"
"606","2",2025/12/31 00:00:00,"150814"
"607","2",2025/12/31 00:00:00,"185285"
"608","6",2025/12/31 00:00:00,"91015764"
"609","1",2025/12/31 00:00:00,"173055"
"610","1",2025/12/31 00:00:00,"202307"
"611","4",2025/12/31 00:00:00,"353056"
"612","2",2025/12/31 00:00:00,"91025721"
"613","1",2025/12/31 00:00:00,"189759"
"614","2",2025/12/31 00:00:00,"91026644"
"615","1",2025/12/31 00:00:00,"169419"
"616","1",2025/12/31 00:00:00,"165493"
"617","1",2025/12/31 00:00:00,"205299"
"618","1",2025/12/31 00:00:00,"294118"
"619","2",2025/12/31 00:00:00,"167918"
"620","2",2025/12/31 00:00:00,"91017639"
"621","2",2025/12/31 00:00:00,"513098"
"622","6",2025/12/31 00:00:00,"299253"
"623","6",2025/12/31 00:00:00,"91010256"
"624","6",2025/12/31 00:00:00,"91022892"
"625","1",2025/12/31 00:00:00,"440597"
"626","2",2025/12/31 00:00:00,"206094"
"627","6",2025/12/31 00:00:00,"91022753"
"628","1",2025/12/31 00:00:00,"143896"
"629","2",2025/12/31 00:00:00,"149557"
"630","2",2025/12/31 00:00:00,"91031449"
"631","1",2025/12/31 00:00:00,"137349"
"632","6",2025/12/31 00:00:00,"465496"
"633","1",2025/12/31 00:00:00,"144835"
"634","1",2025/12/31 00:00:00,"24121532"
"635","1",2025/12/31 00:00:00,"417149"
"636","1",2025/12/31 00:00:00,"140540"
"637","1",2025/12/31 00:00:00,"169221"
"638","2",2025/12/31 00:00:00,"160463"
"639","2",2025/12/31 00:00:00,"91021521"
"640","1",2025/12/31 00:00:00,"452374"
"641","1",2025/12/31 00:00:00,"321010"
"642","4",2025/12/31 00:00:00,"183389"
"643","2",2025/12/31 00:00:00,"182828"
"644","2",2025/12/31 00:00:00,"507825"
"645","1",2025/12/31 00:00:00,"145334"
"646","6",2025/12/31 00:00:00,"366051"
"647","5",2025/12/31 00:00:00,"172649"
"648","1",2025/12/31 00:00:00,"91010767"
"649","2",2025/12/31 00:00:00,"355919"
"650","1",2025/12/31 00:00:00,"143748"
"651","1",2025/12/31 00:00:00,"423591"
"652","1",2025/12/31 00:00:00,"206055"
"653","1",2025/12/31 00:00:00,"171066"
"654","2",2025/12/31 00:00:00,"414137"
"655","1",2025/12/31 00:00:00,"209837"
"656","6",2025/12/31 00:00:00,"175218"
"657","1",2025/12/31 00:00:00,"209616"
"658","2",2025/12/31 00:00:00,"24123037"
"659","2",2025/12/31 00:00:00,"530328"
"660","2",2025/12/31 00:00:00,"24123204"
"661","2",2025/12/31 00:00:00,"303740"
"662","6",2025/12/31 00:00:00,"91023520"
"663","2",2025/12/31 00:00:00,"179275"
"664","6",2025/12/31 00:00:00,"91028494"
"665","2",2025/12/31 00:00:00,"161345"
"666","6",2025/12/31 00:00:00,"91014290"
"667","1",2025/12/31 00:00:00,"149994"
"668","1",2025/12/31 00:00:00,"457975"
"669","2",2025/12/31 00:00:00,"91012654"
"670","6",2025/12/31 00:00:00,"91010298"
"671","2",2025/12/31 00:00:00,"178216"
"672","6",2025/12/31 00:00:00,"489111"
"673","6",2025/12/31 00:00:00,"91024069"
"674","1",2025/12/31 00:00:00,"416564"
"675","2",2025/12/31 00:00:00,"181257"
"676","1",2025/12/31 00:00:00,"141377"
"677","2",2025/12/31 00:00:00,"357177"
"678","2",2025/12/31 00:00:00,"158728"
"679","2",2025/12/31 00:00:00,"602166"
"680","2",2025/12/31 00:00:00,"384299"
"681","8",2025/12/31 00:00:00,"175406"
"682","2",2025/12/31 00:00:00,"188777"
"683","2",2025/12/31 00:00:00,"357345"
"684","2",2025/12/31 00:00:00,"189287"
"685","1",2025/12/31 00:00:00,"140526"
"686","6",2025/12/31 00:00:00,"901200"
"687","1",2025/12/31 00:00:00,"447860"
"688","1",2025/12/31 00:00:00,"455656"
"689","2",2025/12/31 00:00:00,"149966"
"690","6",2025/12/31 00:00:00,"305858"
"691","2",2025/12/31 00:00:00,"153922"
"692","1",2025/12/31 00:00:00,"208494"
"693","1",2025/12/31 00:00:00,"165027"
"694","1",2025/12/31 00:00:00,"383233"
"695","1",2025/12/31 00:00:00,"368067"
"696","1",2025/12/31 00:00:00,"165880"
"697","2",2025/12/31 00:00:00,"91027386"
"698","1",2025/12/31 00:00:00,"139058"
"699","1",2025/12/31 00:00:00,"323099"
"700","6",2025/12/31 00:00:00,"440088"
"701","6",2025/12/31 00:00:00,"359794"
"702","2",2025/12/31 00:00:00,"24123282"
"703","6",2025/12/31 00:00:00,"301829"
"704","6",2025/12/31 00:00:00,"91014949"
"705","2",2025/12/31 00:00:00,"173772"
"706","2",2025/12/31 00:00:00,"139970"
"707","2",2025/12/31 00:00:00,"140023"
"708","1",2025/12/31 00:00:00,"369017"
"709","1",2025/12/31 00:00:00,"210360"
"710","6",2025/12/31 00:00:00,"91022089"
"711","3",2025/12/31 00:00:00,"91031064"
"712","1",2025/12/31 00:00:00,"490739"
"713","2",2025/12/31 00:00:00,"91022061"
"714","2",2025/12/31 00:00:00,"381382"
"715","1",2025/12/31 00:00:00,"205545"
"716","2",2025/12/31 00:00:00,"136589"
"717","1",2025/12/31 00:00:00,"170515"
"718","1",2025/12/31 00:00:00,"214121"
"719","1",2025/12/31 00:00:00,"136376"
"720","2",2025/12/31 00:00:00,"139181"
"721","2",2025/12/31 00:00:00,"380293"
"722","1",2025/12/31 00:00:00,"208269"
"723","1",2025/12/31 00:00:00,"144859"
"724","1",2025/12/31 00:00:00,"452354"
"725","2",2025/12/31 00:00:00,"522669"
"726","1",2025/12/31 00:00:00,"203715"
"727","1",2025/12/31 00:00:00,"2502716"
"728","1",2025/12/31 00:00:00,"201892"
"729","1",2025/12/31 00:00:00,"208782"
"730","1",2025/12/31 00:00:00,"384407"
"731","1",2025/12/31 00:00:00,"156339"
"732","1",2025/12/31 00:00:00,"440361"
"733","6",2025/12/31 00:00:00,"91021709"
"734","2",2025/12/31 00:00:00,"174330"
"735","2",2025/12/31 00:00:00,"186333"
"736","1",2025/12/31 00:00:00,"162940"
"737","2",2025/12/31 00:00:00,"187203"
"738","6",2025/12/31 00:00:00,"172180"
"739","2",2025/12/31 00:00:00,"165432"
"740","2",2025/12/31 00:00:00,"151382"
"741","2",2025/12/31 00:00:00,"24119976"
"742","2",2025/12/31 00:00:00,"184224"
"743","2",2025/12/31 00:00:00,"183151"
"744","2",2025/12/31 00:00:00,"461685"
"745","2",2025/12/31 00:00:00,"188961"
"746","2",2025/12/31 00:00:00,"24120942"
"747","2",2025/12/31 00:00:00,"515669"
"748","1",2025/12/31 00:00:00,"209571"
"749","5",2025/12/31 00:00:00,"380666"
"750","1",2025/12/31 00:00:00,"91016910"
"751","2",2025/12/31 00:00:00,"149026"
"752","1",2025/12/31 00:00:00,"304115"
"753","2",2025/12/31 00:00:00,"904066"
"754","2",2025/12/31 00:00:00,"138095"
"755","2",2025/12/31 00:00:00,"160293"
"756","2",2025/12/31 00:00:00,"161148"
"757","1",2025/12/31 00:00:00,"150391"
"758","2",2025/12/31 00:00:00,"91017880"
"759","2",2025/12/31 00:00:00,"91030092"
"760","2",2025/12/31 00:00:00,"184504"
"761","1",2025/12/31 00:00:00,"386242"
"762","1",2025/12/31 00:00:00,"446846"
"763","1",2025/12/31 00:00:00,"210342"
"764","1",2025/12/31 00:00:00,"91018920"
"765","1",2025/12/31 00:00:00,"478826"
"766","1",2025/12/31 00:00:00,"141509"
"767","1",2025/12/31 00:00:00,"295469"
"768","1",2025/12/31 00:00:00,"209323"
"769","1",2025/12/31 00:00:00,"485211"
"770","1",2025/12/31 00:00:00,"447384"
"771","2",2025/12/31 00:00:00,"322919"
"772","2",2025/12/31 00:00:00,"388389"
"773","5",2025/12/31 00:00:00,"292941"
"774","2",2025/12/31 00:00:00,"351205"
"775","2",2025/12/31 00:00:00,"157671"
"776","4",2025/12/31 00:00:00,"295472"
"777","1",2025/12/31 00:00:00,"91024275"
"778","1",2025/12/31 00:00:00,"137470"
"779","1",2025/12/31 00:00:00,"300368"
"780","1",2025/12/31 00:00:00,"183325"
"781","1",2025/12/31 00:00:00,"293066"
"782","2",2025/12/31 00:00:00,"452140"
"783","1",2025/12/31 00:00:00,"209432"
"784","5",2025/12/31 00:00:00,"355063"
"785","1",2025/12/31 00:00:00,"142968"
"786","6",2025/12/31 00:00:00,"91065201"
"787","2",2025/12/31 00:00:00,"166481"
"788","1",2025/12/31 00:00:00,"295589"
"789","1",2025/12/31 00:00:00,"324596"
"790","1",2025/12/31 00:00:00,"386605"
"791","1",2025/12/31 00:00:00,"208014"
"792","2",2025/12/31 00:00:00,"528290"
"793","1",2025/12/31 00:00:00,"453399"
"794","1",2025/12/31 00:00:00,"165190"
"795","1",2025/12/31 00:00:00,"447268"
"796","1",2025/12/31 00:00:00,"526597"
"797","1",2025/12/31 00:00:00,"901737"
"798","2",2025/12/31 00:00:00,"472336"
"799","2",2025/12/31 00:00:00,"362799"
"800","1",2025/12/31 00:00:00,"204210"
"801","1",2025/12/31 00:00:00,"91021696"
"802","1",2025/12/31 00:00:00,"450884"
"803","6",2025/12/31 00:00:00,"451631"
"804","2",2025/12/31 00:00:00,"601719"
"805","1",2025/12/31 00:00:00,"202358"
"806","1",2025/12/31 00:00:00,"451736"
"807","2",2025/12/31 00:00:00,"472193"
"808","1",2025/12/31 00:00:00,"473666"
"809","1",2025/12/31 00:00:00,"148904"
"810","1",2025/12/31 00:00:00,"155258"
"811","1",2025/12/31 00:00:00,"91011755"
"812","1",2025/12/31 00:00:00,"91065187"
"813","2",2025/12/31 00:00:00,"150742"
"814","1",2025/12/31 00:00:00,"147356"
"815","1",2025/12/31 00:00:00,"354052"
"816","1",2025/12/31 00:00:00,"294201"
"817","1",2025/12/31 00:00:00,"180631"
"818","2",2025/12/31 00:00:00,"421053"
"819","4",2025/12/31 00:00:00,"805368"
"820","1",2025/12/31 00:00:00,"91024209"
"821","1",2025/12/31 00:00:00,"208464"
"822","1",2025/12/31 00:00:00,"207042"
"823","1",2025/12/31 00:00:00,"292019"
"824","1",2025/12/31 00:00:00,"209550"
"825","1",2025/12/31 00:00:00,"320989"
"826","1",2025/12/31 00:00:00,"147836"
"827","1",2025/12/31 00:00:00,"176751"
"828","1",2025/12/31 00:00:00,"366890"
"829","1",2025/12/31 00:00:00,"290274"
"830","2",2025/12/31 00:00:00,"91029219"
"831","2",2025/12/31 00:00:00,"158189"
"832","1",2025/12/31 00:00:00,"293319"
"833","2",2025/12/31 00:00:00,"164817"
"834","6",2025/12/31 00:00:00,"91064786"
"835","1",2025/12/31 00:00:00,"24120307"
"836","1",2025/12/31 00:00:00,"478825"
"837","1",2025/12/31 00:00:00,"176167"
"838","2",2025/12/31 00:00:00,"526218"
"839","1",2025/12/31 00:00:00,"299588"
"840","6",2025/12/31 00:00:00,"603840"
"841","1",2025/12/31 00:00:00,"601041"
"842","1",2025/12/31 00:00:00,"384356"
"843","1",2025/12/31 00:00:00,"443989"
"844","1",2025/12/31 00:00:00,"172127"
"845","1",2025/12/31 00:00:00,"519340"
"846","1",2025/12/31 00:00:00,"415765"
"847","1",2025/12/31 00:00:00,"207471"
"848","5",2025/12/31 00:00:00,"172280"
"849","1",2025/12/31 00:00:00,"295080"
"850","2",2025/12/31 00:00:00,"175011"
"851","1",2025/12/31 00:00:00,"368363"
"852","3",2025/12/31 00:00:00,"175013"
"853","2",2025/12/31 00:00:00,"180622"
"854","1",2025/12/31 00:00:00,"91018905"
"855","1",2025/12/31 00:00:00,"207279"
"856","1",2025/12/31 00:00:00,"149973"
"857","6",2025/12/31 00:00:00,"810855"
"858","1",2025/12/31 00:00:00,"458793"
"859","1",2025/12/31 00:00:00,"444569"
"860","1",2025/12/31 00:00:00,"295845"
"861","1",2025/12/31 00:00:00,"149259"
"862","1",2025/12/31 00:00:00,"91015109"
"863","1",2025/12/31 00:00:00,"138746"
"864","4",2025/12/31 00:00:00,"448334"
"865","1",2025/12/31 00:00:00,"91027050"
"866","1",2025/12/31 00:00:00,"170253"
"867","1",2025/12/31 00:00:00,"299921"
"868","1",2025/12/31 00:00:00,"446701"
"869","1",2025/12/31 00:00:00,"91027362"
"870","1",2025/12/31 00:00:00,"91019738"
"871","1",2025/12/31 00:00:00,"212879"
"872","1",2025/12/31 00:00:00,"145418"
"873","2",2025/12/31 00:00:00,"444939"
"874","1",2025/12/31 00:00:00,"447571"
"875","1",2025/12/31 00:00:00,"323184"
"876","1",2025/12/31 00:00:00,"367335"
"877","1",2025/12/31 00:00:00,"211996"
"878","1",2025/12/31 00:00:00,"165052"
"879","2",2025/12/31 00:00:00,"412258"
"880","1",2025/12/31 00:00:00,"290442"
"881","1",2025/12/31 00:00:00,"366507"
"882","1",2025/12/31 00:00:00,"355814"
"883","1",2025/12/31 00:00:00,"91017147"
"884","1",2025/12/31 00:00:00,"146036"
"885","1",2025/12/31 00:00:00,"91027353"
"886","1",2025/12/31 00:00:00,"368664"
"887","1",2025/12/31 00:00:00,"900496"
"888","1",2025/12/31 00:00:00,"138707"
"889","1",2025/12/31 00:00:00,"156298"
"890","4",2025/12/31 00:00:00,"456845"
"891","1",2025/12/31 00:00:00,"293964"
"892","1",2025/12/31 00:00:00,"202235"
"893","1",2025/12/31 00:00:00,"145252"
"894","6",2025/12/31 00:00:00,"91064766"
"895","1",2025/12/31 00:00:00,"473504"
"896","6",2025/12/31 00:00:00,"479858"
"897","1",2025/12/31 00:00:00,"209580"
"898","1",2025/12/31 00:00:00,"442957"
"899","1",2025/12/31 00:00:00,"136481"
"900","6",2025/12/31 00:00:00,"91064675"
"901","1",2025/12/31 00:00:00,"452273"
"902","1",2025/12/31 00:00:00,"440791"
"903","6",2025/12/31 00:00:00,"91018262"
"904","2",2025/12/31 00:00:00,"387070"
"905","2",2025/12/31 00:00:00,"158981"
"906","3",2025/12/31 00:00:00,"155148"
"907","1",2025/12/31 00:00:00,"445489"
"908","1",2025/12/31 00:00:00,"205167"
"909","1",2025/12/31 00:00:00,"291711"
"910","1",2025/12/31 00:00:00,"480873"
"911","1",2025/12/31 00:00:00,"152439"
"912","2",2025/12/31 00:00:00,"388316"
"913","2",2025/12/31 00:00:00,"521884"
"914","1",2025/12/31 00:00:00,"211347"
"915","2",2025/12/31 00:00:00,"440205"
"916","6",2025/12/31 00:00:00,"901380"
"917","1",2025/12/31 00:00:00,"165485"
"918","1",2025/12/31 00:00:00,"450046"
"919","6",2025/12/31 00:00:00,"370139"
"920","6",2025/12/31 00:00:00,"360415"
"921","1",2025/12/31 00:00:00,"486800"
"922","1",2025/12/31 00:00:00,"534209"
"923","3",2025/12/31 00:00:00,"601915"
"924","1",2025/12/31 00:00:00,"154837"
"925","6",2025/12/31 00:00:00,"474530"
"926","1",2025/12/31 00:00:00,"459645"
"927","1",2025/12/31 00:00:00,"303947"
"928","1",2025/12/31 00:00:00,"448604"
"929","1",2025/12/31 00:00:00,"180276"
"930","2",2025/12/31 00:00:00,"140046"
"931","2",2025/12/31 00:00:00,"184153"
"932","1",2025/12/31 00:00:00,"212888"
"933","1",2025/12/31 00:00:00,"91030086"
"934","1",2025/12/31 00:00:00,"171939"
"935","5",2025/12/31 00:00:00,"298709"
"936","2",2025/12/31 00:00:00,"513903"
"937","1",2025/12/31 00:00:00,"210164"
"938","2",2025/12/31 00:00:00,"320283"
"939","1",2025/12/31 00:00:00,"171559"
"940","2",2025/12/31 00:00:00,"606009"
"941","2",2025/12/31 00:00:00,"91020204"
"942","1",2025/12/31 00:00:00,"413934"
"943","6",2025/12/31 00:00:00,"91031899"
"944","1",2025/12/31 00:00:00,"169367"
"945","1",2025/12/31 00:00:00,"420304"
"946","2",2025/12/31 00:00:00,"91017690"
"947","2",2025/12/31 00:00:00,"151039"
"948","1",2025/12/31 00:00:00,"183543"
"949","6",2025/12/31 00:00:00,"814185"
"950","1",2025/12/31 00:00:00,"141534"
"951","1",2025/12/31 00:00:00,"211380"
"952","1",2025/12/31 00:00:00,"812639"
"953","2",2025/12/31 00:00:00,"178079"
"954","1",2025/12/31 00:00:00,"453306"
"955","1",2025/12/31 00:00:00,"421770"
"956","1",2025/12/31 00:00:00,"321309"
"957","1",2025/12/31 00:00:00,"356392"
"958","2",2025/12/31 00:00:00,"156591"
"959","1",2025/12/31 00:00:00,"151055"
"960","1",2025/12/31 00:00:00,"800289"
"961","1",2025/12/31 00:00:00,"814982"
"962","4",2025/12/31 00:00:00,"91019567"
"963","6",2025/12/31 00:00:00,"296216"
"964","1",2025/12/31 00:00:00,"460698"
"965","2",2025/12/31 00:00:00,"159775"
"966","1",2025/12/31 00:00:00,"447373"
"967","1",2025/12/31 00:00:00,"155703"
"968","1",2025/12/31 00:00:00,"91011445"
"969","2",2025/12/31 00:00:00,"143765"
"970","2",2025/12/31 00:00:00,"184719"
"971","1",2025/12/31 00:00:00,"441603"
"972","2",2025/12/31 00:00:00,"91013436"
"973","2",2025/12/31 00:00:00,"24121434"
"974","1",2025/12/31 00:00:00,"213200"
"975","2",2025/12/31 00:00:00,"140036"
"976","4",2025/12/31 00:00:00,"454715"
"977","1",2025/12/31 00:00:00,"147854"
"978","1",2025/12/31 00:00:00,"91030747"
"979","1",2025/12/31 00:00:00,"293009"
"980","2",2025/12/31 00:00:00,"520256"
"981","1",2025/12/31 00:00:00,"533997"
"982","1",2025/12/31 00:00:00,"170434"
"983","5",2025/12/31 00:00:00,"486205"
"984","6",2025/12/31 00:00:00,"91065206"
"985","1",2025/12/31 00:00:00,"172528"
"986","1",2025/12/31 00:00:00,"295571"
"987","1",2025/12/31 00:00:00,"207081"
"988","1",2025/12/31 00:00:00,"91026323"
"989","1",2025/12/31 00:00:00,"202662"
"990","2",2025/12/31 00:00:00,"305180"
"991","2",2025/12/31 00:00:00,"182509"
"992","2",2025/12/31 00:00:00,"142278"
"993","6",2025/12/31 00:00:00,"91065149"
"994","1",2025/12/31 00:00:00,"415458"
"995","3",2025/12/31 00:00:00,"506802"
"996","2",2025/12/31 00:00:00,"358182"
"997","2",2025/12/31 00:00:00,"382455"
"998","2",2025/12/31 00:00:00,"442468"
"999","2",2025/12/31 00:00:00,"460494"
"1000","2",2025/12/31 00:00:00,"185863"
"1001","2",2025/12/31 00:00:00,"91014371"
"1002","2",2025/12/31 00:00:00,"159734"
"1003","2",2025/12/31 00:00:00,"520390"
"1004","2",2025/12/31 00:00:00,"167638"
"1005","2",2025/12/31 00:00:00,"380349"
"1006","2",2025/12/31 00:00:00,"179525"
"1007","1",2025/12/31 00:00:00,"153934"
"1008","2",2025/12/31 00:00:00,"91013187"
"1009","1",2025/12/31 00:00:00,"455578"
"1010","2",2025/12/31 00:00:00,"380980"
"1011","1",2025/12/31 00:00:00,"448860"
"1012","1",2025/12/31 00:00:00,"299594"
"1013","2",2025/12/31 00:00:00,"157216"
"1014","1",2025/12/31 00:00:00,"202319"
"1015","1",2025/12/31 00:00:00,"452671"
"1016","2",2025/12/31 00:00:00,"513688"
"1017","1",2025/12/31 00:00:00,"146549"
"1018","1",2025/12/31 00:00:00,"151277"
"1019","5",2025/12/31 00:00:00,"533968"
"1020","2",2025/12/31 00:00:00,"91028623"
"1021","1",2025/12/31 00:00:00,"177585"
"1022","1",2025/12/31 00:00:00,"91017447"
"1023","1",2025/12/31 00:00:00,"171781"
"1024","3",2025/12/31 00:00:00,"143839"
"1025","1",2025/12/31 00:00:00,"290505"
"1026","5",2025/12/31 00:00:00,"381388"
"1027","1",2025/12/31 00:00:00,"450724"
"1028","1",2025/12/31 00:00:00,"175483"
"1029","1",2025/12/31 00:00:00,"451972"
"1030","1",2025/12/31 00:00:00,"91021691"
"1031","1",2025/12/31 00:00:00,"91012408"
"1032","1",2025/12/31 00:00:00,"442339"
"1033","2",2025/12/31 00:00:00,"520145"
"1034","2",2025/12/31 00:00:00,"521917"
"1035","1",2025/12/31 00:00:00,"168009"
"1036","2",2025/12/31 00:00:00,"449863"
"1037","2",2025/12/31 00:00:00,"171575"
"1038","2",2025/12/31 00:00:00,"168332"
"1039","2",2025/12/31 00:00:00,"91030656"
"1040","2",2025/12/31 00:00:00,"471653"
"1041","2",2025/12/31 00:00:00,"209092"
"1042","2",2025/12/31 00:00:00,"24123427"
"1043","1",2025/12/31 00:00:00,"299122"
"1044","2",2025/12/31 00:00:00,"24122080"
"1045","2",2025/12/31 00:00:00,"325329"
"1046","1",2025/12/31 00:00:00,"171975"
"1047","1",2025/12/31 00:00:00,"161663"
"1048","1",2025/12/31 00:00:00,"505435"
"1049","2",2025/12/31 00:00:00,"323861"
"1050","2",2025/12/31 00:00:00,"447537"
"1051","1",2025/12/31 00:00:00,"441086"
"1052","2",2025/12/31 00:00:00,"141941"
"1053","2",2025/12/31 00:00:00,"91025441"
"1054","1",2025/12/31 00:00:00,"456229"
"1055","2",2025/12/31 00:00:00,"383345"
"1056","2",2025/12/31 00:00:00,"91029662"
"1057","1",2025/12/31 00:00:00,"368542"
"1058","1",2025/12/31 00:00:00,"290718"
"1059","1",2025/12/31 00:00:00,"385544"
"1060","1",2025/12/31 00:00:00,"153478"
"1061","1",2025/12/31 00:00:00,"91020837"
"1062","1",2025/12/31 00:00:00,"144783"
"1063","1",2025/12/31 00:00:00,"305639"
"1064","2",2025/12/31 00:00:00,"91034649"
"1065","1",2025/12/31 00:00:00,"184063"
"1066","1",2025/12/31 00:00:00,"210716"
"1067","2",2025/12/31 00:00:00,"91013487"
"1068","2",2025/12/31 00:00:00,"182248"
"1069","2",2025/12/31 00:00:00,"179788"
"1070","2",2025/12/31 00:00:00,"472158"
"1071","1",2025/12/31 00:00:00,"298996"
"1072","1",2025/12/31 00:00:00,"143626"
"1073","2",2025/12/31 00:00:00,"320446"
"1074","2",2025/12/31 00:00:00,"471921"
"1075","2",2025/12/31 00:00:00,"186778"
"1076","1",2025/12/31 00:00:00,"91022187"
"1077","1",2025/12/31 00:00:00,"324123"
"1078","1",2025/12/31 00:00:00,"472226"
"1079","2",2025/12/31 00:00:00,"447093"
"1080","1",2025/12/31 00:00:00,"480936"
"1081","1",2025/12/31 00:00:00,"183124"
"1082","4",2025/12/31 00:00:00,"2502356"
"1083","1",2025/12/31 00:00:00,"296820"
"1084","2",2025/12/31 00:00:00,"178756"
"1085","2",2025/12/31 00:00:00,"155425"
"1086","2",2025/12/31 00:00:00,"91021386"
"1087","2",2025/12/31 00:00:00,"524883"
"1088","1",2025/12/31 00:00:00,"91015192"
"1089","1",2025/12/31 00:00:00,"148903"
"1090","1",2025/12/31 00:00:00,"160921"
"1091","1",2025/12/31 00:00:00,"183185"
"1092","6",2025/12/31 00:00:00,"527853"
"1093","1",2025/12/31 00:00:00,"423567"
"1094","1",2025/12/31 00:00:00,"368604"
"1095","1",2025/12/31 00:00:00,"150203"
"1096","1",2025/12/31 00:00:00,"147674"
"1097","1",2025/12/31 00:00:00,"801040"
"1098","1",2025/12/31 00:00:00,"607162"
"1099","1",2025/12/31 00:00:00,"206580"
"1100","1",2025/12/31 00:00:00,"488669"
"1101","2",2025/12/31 00:00:00,"472835"
"1102","1",2025/12/31 00:00:00,"213236"
"1103","2",2025/12/31 00:00:00,"146593"
"1104","1",2025/12/31 00:00:00,"147328"
"1105","2",2025/12/31 00:00:00,"91034552"
"1106","5",2025/12/31 00:00:00,"170025"
"1107","1",2025/12/31 00:00:00,"299747"
"1108","1",2025/12/31 00:00:00,"142707"
"1109","2",2025/12/31 00:00:00,"172003"
"1110","1",2025/12/31 00:00:00,"212401"
"1111","1",2025/12/31 00:00:00,"91031043"
"1112","2",2025/12/31 00:00:00,"24122164"
"1113","2",2025/12/31 00:00:00,"359061"
"1114","2",2025/12/31 00:00:00,"604918"
"1115","1",2025/12/31 00:00:00,"204915"
"1116","2",2025/12/31 00:00:00,"416863"
"1117","2",2025/12/31 00:00:00,"511227"
"1118","1",2025/12/31 00:00:00,"166247"
"1119","2",2025/12/31 00:00:00,"169600"
"1120","2",2025/12/31 00:00:00,"521330"
"1121","1",2025/12/31 00:00:00,"213653"
"1122","1",2025/12/31 00:00:00,"154719"
"1123","2",2025/12/31 00:00:00,"184247"
"1124","2",2025/12/31 00:00:00,"522164"
"1125","1",2025/12/31 00:00:00,"211075"
"1126","2",2025/12/31 00:00:00,"139905"
"1127","2",2025/12/31 00:00:00,"513462"
"1128","1",2025/12/31 00:00:00,"173212"
"1129","1",2025/12/31 00:00:00,"207033"
"1130","1",2025/12/31 00:00:00,"212051"
"1131","1",2025/12/31 00:00:00,"203808"
"1132","1",2025/12/31 00:00:00,"206553"
"1133","1",2025/12/31 00:00:00,"24121183"
"1134","1",2025/12/31 00:00:00,"459390"
"1135","2",2025/12/31 00:00:00,"480389"
"1136","1",2025/12/31 00:00:00,"297349"
"1137","1",2025/12/31 00:00:00,"448381"
"1138","2",2025/12/31 00:00:00,"136624"
"1139","2",2025/12/31 00:00:00,"210611"
"1140","1",2025/12/31 00:00:00,"91032337"
"1141","1",2025/12/31 00:00:00,"91021985"
"1142","1",2025/12/31 00:00:00,"154750"
