ANO;CODIGO_LOCALIDAD;NOMBRE_LOCALIDAD;SEXO;EDAD;CURSODEVIDA;GRUPOEDAD;POBLACION
2005;2;Chapinero;Hombres;21;Juventud;18 a 28;1248
2005;2;Chapinero;Hombres;22;Juventud;18 a 28;1184
2005;2;Chapinero;Hombres;23;Juventud;18 a 28;1189
2005;2;Chapinero;Hombres;24;Juventud;18 a 28;1227
2005;2;Chapinero;Hombres;25;Juventud;18 a 28;1212
2005;2;Chapinero;Hombres;26;Juventud;18 a 28;1185
2005;2;Chapinero;Hombres;27;Juventud;18 a 28;1233
2005;2;Chapinero;Hombres;28;Juventud;18 a 28;1285
2005;3;Santa Fe;Hombres;18;Juventud;18 a 28;940
2005;3;Santa Fe;Hombres;19;Juventud;18 a 28;938
2005;3;Santa Fe;Hombres;20;Juventud;18 a 28;887
2005;3;Santa Fe;Hombres;21;Juventud;18 a 28;884
2005;3;Santa Fe;Hombres;22;Juventud;18 a 28;923
2005;3;Santa Fe;Hombres;23;Juventud;18 a 28;896
2005;3;Santa Fe;Hombres;24;Juventud;18 a 28;919
2005;3;Santa Fe;Hombres;25;Juventud;18 a 28;949
2005;3;Santa Fe;Hombres;26;Juventud;18 a 28;879
2005;3;Santa Fe;Hombres;27;Juventud;18 a 28;830
2005;3;Santa Fe;Hombres;28;Juventud;18 a 28;770
2005;4;San Cristóbal;Hombres;18;Juventud;18 a 28;3803
2005;4;San Cristóbal;Hombres;19;Juventud;18 a 28;3434
2005;4;San Cristóbal;Hombres;20;Juventud;18 a 28;3592
2005;4;San Cristóbal;Hombres;21;Juventud;18 a 28;3466
2005;4;San Cristóbal;Hombres;22;Juventud;18 a 28;3592
2005;4;San Cristóbal;Hombres;23;Juventud;18 a 28;3628
2005;4;San Cristóbal;Hombres;24;Juventud;18 a 28;3561
2005;4;San Cristóbal;Hombres;25;Juventud;18 a 28;3475
2005;4;San Cristóbal;Hombres;26;Juventud;18 a 28;3384
2005;4;San Cristóbal;Hombres;27;Juventud;18 a 28;3221
2005;4;San Cristóbal;Hombres;28;Juventud;18 a 28;3083
2005;5;Usme;Hombres;18;Juventud;18 a 28;2919
2005;5;Usme;Hombres;19;Juventud;18 a 28;2779
2005;5;Usme;Hombres;20;Juventud;18 a 28;2726
2005;5;Usme;Hombres;21;Juventud;18 a 28;2827
2005;5;Usme;Hombres;22;Juventud;18 a 28;2845
2005;5;Usme;Hombres;23;Juventud;18 a 28;2703
2005;5;Usme;Hombres;24;Juventud;18 a 28;2748
2005;5;Usme;Hombres;25;Juventud;18 a 28;2576
2005;5;Usme;Hombres;26;Juventud;18 a 28;2499
2005;5;Usme;Hombres;27;Juventud;18 a 28;2290
2005;5;Usme;Hombres;28;Juventud;18 a 28;2194
2005;6;Tunjuelito;Hombres;18;Juventud;18 a 28;1596
2005;6;Tunjuelito;Hombres;19;Juventud;18 a 28;1618
2005;6;Tunjuelito;Hombres;20;Juventud;18 a 28;1617
2005;6;Tunjuelito;Hombres;21;Juventud;18 a 28;1588
2005;6;Tunjuelito;Hombres;22;Juventud;18 a 28;1578
2005;6;Tunjuelito;Hombres;23;Juventud;18 a 28;1641
2005;6;Tunjuelito;Hombres;24;Juventud;18 a 28;1751
2005;6;Tunjuelito;Hombres;25;Juventud;18 a 28;1531
2005;6;Tunjuelito;Hombres;26;Juventud;18 a 28;1516
2005;6;Tunjuelito;Hombres;27;Juventud;18 a 28;1477
2005;6;Tunjuelito;Hombres;28;Juventud;18 a 28;1388
2005;7;Bosa;Hombres;18;Juventud;18 a 28;4610
2005;7;Bosa;Hombres;19;Juventud;18 a 28;4289
2005;7;Bosa;Hombres;20;Juventud;18 a 28;4357
2005;7;Bosa;Hombres;21;Juventud;18 a 28;4427
2005;7;Bosa;Hombres;22;Juventud;18 a 28;4515
2005;7;Bosa;Hombres;23;Juventud;18 a 28;4376
2005;7;Bosa;Hombres;24;Juventud;18 a 28;4527
2005;7;Bosa;Hombres;25;Juventud;18 a 28;4294
2005;7;Bosa;Hombres;26;Juventud;18 a 28;4150
2005;7;Bosa;Hombres;27;Juventud;18 a 28;4171
2005;7;Bosa;Hombres;28;Juventud;18 a 28;3880
2005;8;Kennedy;Hombres;18;Juventud;18 a 28;8259
2005;8;Kennedy;Hombres;19;Juventud;18 a 28;8453
2005;8;Kennedy;Hombres;20;Juventud;18 a 28;8135
2005;8;Kennedy;Hombres;21;Juventud;18 a 28;8552
2005;8;Kennedy;Hombres;22;Juventud;18 a 28;8216
2005;8;Kennedy;Hombres;23;Juventud;18 a 28;8611
2005;8;Kennedy;Hombres;24;Juventud;18 a 28;8806
2005;8;Kennedy;Hombres;25;Juventud;18 a 28;8640
2005;8;Kennedy;Hombres;26;Juventud;18 a 28;8603
2005;8;Kennedy;Hombres;27;Juventud;18 a 28;8435
2005;8;Kennedy;Hombres;28;Juventud;18 a 28;8269
2005;9;Fontibón;Hombres;18;Juventud;18 a 28;2458
2005;9;Fontibón;Hombres;19;Juventud;18 a 28;2444
2005;9;Fontibón;Hombres;20;Juventud;18 a 28;2477
2005;9;Fontibón;Hombres;21;Juventud;18 a 28;2527
2005;9;Fontibón;Hombres;22;Juventud;18 a 28;2619
2005;9;Fontibón;Hombres;23;Juventud;18 a 28;2625
2005;9;Fontibón;Hombres;24;Juventud;18 a 28;2563
2005;9;Fontibón;Hombres;25;Juventud;18 a 28;2614
2005;9;Fontibón;Hombres;26;Juventud;18 a 28;2526
2005;9;Fontibón;Hombres;27;Juventud;18 a 28;2457
2005;9;Fontibón;Hombres;28;Juventud;18 a 28;2408
2005;10;Engativá;Hombres;18;Juventud;18 a 28;6498
2005;10;Engativá;Hombres;19;Juventud;18 a 28;6736
2005;10;Engativá;Hombres;20;Juventud;18 a 28;7179
2005;10;Engativá;Hombres;21;Juventud;18 a 28;7134
2005;10;Engativá;Hombres;22;Juventud;18 a 28;7441
2005;10;Engativá;Hombres;23;Juventud;18 a 28;7228
2005;10;Engativá;Hombres;24;Juventud;18 a 28;7359
2005;10;Engativá;Hombres;25;Juventud;18 a 28;7110
2005;10;Engativá;Hombres;26;Juventud;18 a 28;7113
2005;10;Engativá;Hombres;27;Juventud;18 a 28;6939
2005;10;Engativá;Hombres;28;Juventud;18 a 28;6809
2005;11;Suba;Hombres;18;Juventud;18 a 28;7862
2005;11;Suba;Hombres;19;Juventud;18 a 28;7671
2005;11;Suba;Hombres;20;Juventud;18 a 28;7765
2005;11;Suba;Hombres;21;Juventud;18 a 28;8026
2005;11;Suba;Hombres;22;Juventud;18 a 28;7825
2005;11;Suba;Hombres;23;Juventud;18 a 28;7863
2005;11;Suba;Hombres;24;Juventud;18 a 28;7776
2005;11;Suba;Hombres;25;Juventud;18 a 28;7952
2005;11;Suba;Hombres;26;Juventud;18 a 28;7718
2005;11;Suba;Hombres;27;Juventud;18 a 28;7528
2005;11;Suba;Hombres;28;Juventud;18 a 28;7597
2005;12;Barrios Unidos;Hombres;18;Juventud;18 a 28;1926
2005;12;Barrios Unidos;Hombres;19;Juventud;18 a 28;1901
2005;12;Barrios Unidos;Hombres;20;Juventud;18 a 28;1965
2005;12;Barrios Unidos;Hombres;21;Juventud;18 a 28;1945
2005;12;Barrios Unidos;Hombres;22;Juventud;18 a 28;1985
2005;12;Barrios Unidos;Hombres;23;Juventud;18 a 28;2123
2005;12;Barrios Unidos;Hombres;24;Juventud;18 a 28;1787
2005;12;Barrios Unidos;Hombres;25;Juventud;18 a 28;2136
2005;12;Barrios Unidos;Hombres;26;Juventud;18 a 28;2063
2005;12;Barrios Unidos;Hombres;27;Juventud;18 a 28;1760
2005;12;Barrios Unidos;Hombres;28;Juventud;18 a 28;1703
2005;13;Teusaquillo;Hombres;18;Juventud;18 a 28;1203
2005;13;Teusaquillo;Hombres;19;Juventud;18 a 28;1308
2005;13;Teusaquillo;Hombres;20;Juventud;18 a 28;1373
2005;13;Teusaquillo;Hombres;21;Juventud;18 a 28;1304
2005;13;Teusaquillo;Hombres;22;Juventud;18 a 28;1376
2005;13;Teusaquillo;Hombres;23;Juventud;18 a 28;1428
2005;13;Teusaquillo;Hombres;24;Juventud;18 a 28;1409
2005;13;Teusaquillo;Hombres;25;Juventud;18 a 28;1497
2005;13;Teusaquillo;Hombres;26;Juventud;18 a 28;1399
2005;13;Teusaquillo;Hombres;27;Juventud;18 a 28;1401
2005;13;Teusaquillo;Hombres;28;Juventud;18 a 28;1314
2005;14;Los Mártires;Hombres;18;Juventud;18 a 28;741
2005;14;Los Mártires;Hombres;19;Juventud;18 a 28;928
2005;14;Los Mártires;Hombres;20;Juventud;18 a 28;892
2005;14;Los Mártires;Hombres;21;Juventud;18 a 28;823
2005;14;Los Mártires;Hombres;22;Juventud;18 a 28;918
2005;14;Los Mártires;Hombres;23;Juventud;18 a 28;895
2005;14;Los Mártires;Hombres;24;Juventud;18 a 28;948
2005;14;Los Mártires;Hombres;25;Juventud;18 a 28;923
2005;14;Los Mártires;Hombres;26;Juventud;18 a 28;859
2005;14;Los Mártires;Hombres;27;Juventud;18 a 28;929
2005;14;Los Mártires;Hombres;28;Juventud;18 a 28;788
2005;15;Antonio Nariño;Hombres;18;Juventud;18 a 28;1006
2005;15;Antonio Nariño;Hombres;19;Juventud;18 a 28;1027
2005;15;Antonio Nariño;Hombres;20;Juventud;18 a 28;1051
2005;15;Antonio Nariño;Hombres;21;Juventud;18 a 28;1080
2005;15;Antonio Nariño;Hombres;22;Juventud;18 a 28;1017
2005;15;Antonio Nariño;Hombres;23;Juventud;18 a 28;1094
2005;15;Antonio Nariño;Hombres;24;Juventud;18 a 28;1055
2005;15;Antonio Nariño;Hombres;25;Juventud;18 a 28;1039
2005;15;Antonio Nariño;Hombres;26;Juventud;18 a 28;976
2005;15;Antonio Nariño;Hombres;27;Juventud;18 a 28;940
2005;15;Antonio Nariño;Hombres;28;Juventud;18 a 28;842
2005;16;Puente Aranda;Hombres;18;Juventud;18 a 28;2157
2005;16;Puente Aranda;Hombres;19;Juventud;18 a 28;2188
2005;16;Puente Aranda;Hombres;20;Juventud;18 a 28;2178
2005;16;Puente Aranda;Hombres;21;Juventud;18 a 28;2182
2005;16;Puente Aranda;Hombres;22;Juventud;18 a 28;2284
2005;16;Puente Aranda;Hombres;23;Juventud;18 a 28;2339
2005;16;Puente Aranda;Hombres;24;Juventud;18 a 28;2297
2005;16;Puente Aranda;Hombres;25;Juventud;18 a 28;2372
2005;16;Puente Aranda;Hombres;26;Juventud;18 a 28;2182
2005;16;Puente Aranda;Hombres;27;Juventud;18 a 28;2200
2005;16;Puente Aranda;Hombres;28;Juventud;18 a 28;2083
2005;17;La Candelaria;Hombres;18;Juventud;18 a 28;200
2005;17;La Candelaria;Hombres;19;Juventud;18 a 28;166
2005;17;La Candelaria;Hombres;20;Juventud;18 a 28;216
2005;17;La Candelaria;Hombres;21;Juventud;18 a 28;220
2005;17;La Candelaria;Hombres;22;Juventud;18 a 28;212
2005;17;La Candelaria;Hombres;23;Juventud;18 a 28;224
2005;17;La Candelaria;Hombres;24;Juventud;18 a 28;219
2005;17;La Candelaria;Hombres;25;Juventud;18 a 28;222
2005;17;La Candelaria;Hombres;26;Juventud;18 a 28;270
2005;17;La Candelaria;Hombres;27;Juventud;18 a 28;187
2005;17;La Candelaria;Hombres;28;Juventud;18 a 28;199
2005;18;Rafael Uribe Uribe;Hombres;18;Juventud;18 a 28;3377
2005;18;Rafael Uribe Uribe;Hombres;19;Juventud;18 a 28;3557
2005;18;Rafael Uribe Uribe;Hombres;20;Juventud;18 a 28;3255
2005;18;Rafael Uribe Uribe;Hombres;21;Juventud;18 a 28;3456
2005;18;Rafael Uribe Uribe;Hombres;22;Juventud;18 a 28;3523
2005;18;Rafael Uribe Uribe;Hombres;23;Juventud;18 a 28;3452
2005;18;Rafael Uribe Uribe;Hombres;24;Juventud;18 a 28;3446
2005;18;Rafael Uribe Uribe;Hombres;25;Juventud;18 a 28;3210
2005;18;Rafael Uribe Uribe;Hombres;26;Juventud;18 a 28;3217
2005;18;Rafael Uribe Uribe;Hombres;27;Juventud;18 a 28;3097
2005;18;Rafael Uribe Uribe;Hombres;28;Juventud;18 a 28;2967
2005;19;Ciudad Bolívar;Hombres;18;Juventud;18 a 28;5356
2005;19;Ciudad Bolívar;Hombres;19;Juventud;18 a 28;5161
2005;19;Ciudad Bolívar;Hombres;20;Juventud;18 a 28;5206
2005;19;Ciudad Bolívar;Hombres;21;Juventud;18 a 28;5162
2005;19;Ciudad Bolívar;Hombres;22;Juventud;18 a 28;5412
2005;19;Ciudad Bolívar;Hombres;23;Juventud;18 a 28;5232
2005;19;Ciudad Bolívar;Hombres;24;Juventud;18 a 28;5063
2005;19;Ciudad Bolívar;Hombres;25;Juventud;18 a 28;4821
2005;19;Ciudad Bolívar;Hombres;26;Juventud;18 a 28;4776
2005;19;Ciudad Bolívar;Hombres;27;Juventud;18 a 28;4560
2005;19;Ciudad Bolívar;Hombres;28;Juventud;18 a 28;4279
2005;20;Sumapaz;Hombres;18;Juventud;18 a 28;45
2005;20;Sumapaz;Hombres;19;Juventud;18 a 28;57
2005;20;Sumapaz;Hombres;20;Juventud;18 a 28;53
2005;20;Sumapaz;Hombres;21;Juventud;18 a 28;42
2005;20;Sumapaz;Hombres;22;Juventud;18 a 28;37
2005;20;Sumapaz;Hombres;23;Juventud;18 a 28;36
2005;20;Sumapaz;Hombres;24;Juventud;18 a 28;39
2005;20;Sumapaz;Hombres;25;Juventud;18 a 28;45
2005;20;Sumapaz;Hombres;26;Juventud;18 a 28;52
2005;20;Sumapaz;Hombres;27;Juventud;18 a 28;37
2005;20;Sumapaz;Hombres;28;Juventud;18 a 28;41
2005;0;Bogotá;Hombres;29;Adultez;29 a 59;53551
2005;0;Bogotá;Hombres;30;Adultez;29 a 59;52077
2005;0;Bogotá;Hombres;31;Adultez;29 a 59;50898
2005;0;Bogotá;Hombres;32;Adultez;29 a 59;50017
2005;0;Bogotá;Hombres;33;Adultez;29 a 59;49355
2005;0;Bogotá;Hombres;34;Adultez;29 a 59;48905
2005;0;Bogotá;Hombres;35;Adultez;29 a 59;48642
2005;0;Bogotá;Hombres;36;Adultez;29 a 59;48501
2005;0;Bogotá;Hombres;37;Adultez;29 a 59;48285
2005;0;Bogotá;Hombres;38;Adultez;29 a 59;47954
2005;0;Bogotá;Hombres;39;Adultez;29 a 59;47466
2005;0;Bogotá;Hombres;40;Adultez;29 a 59;46734
2005;0;Bogotá;Hombres;41;Adultez;29 a 59;45773
2005;0;Bogotá;Hombres;42;Adultez;29 a 59;44630
2005;0;Bogotá;Hombres;43;Adultez;29 a 59;43342
2005;0;Bogotá;Hombres;44;Adultez;29 a 59;41848
2005;0;Bogotá;Hombres;45;Adultez;29 a 59;40181
2005;0;Bogotá;Hombres;46;Adultez;29 a 59;38355
2005;0;Bogotá;Hombres;47;Adultez;29 a 59;36529
2005;0;Bogotá;Hombres;48;Adultez;29 a 59;34687
2005;0;Bogotá;Hombres;49;Adultez;29 a 59;32916
2005;0;Bogotá;Hombres;50;Adultez;29 a 59;31240
2005;0;Bogotá;Hombres;51;Adultez;29 a 59;29662
2005;0;Bogotá;Hombres;52;Adultez;29 a 59;28118
2005;0;Bogotá;Hombres;53;Adultez;29 a 59;26605
2005;0;Bogotá;Hombres;54;Adultez;29 a 59;25153
2005;0;Bogotá;Hombres;55;Adultez;29 a 59;23812
2005;0;Bogotá;Hombres;56;Adultez;29 a 59;22539
2005;0;Bogotá;Hombres;57;Adultez;29 a 59;21256
2005;0;Bogotá;Hombres;58;Adultez;29 a 59;20005
2005;0;Bogotá;Hombres;59;Adultez;29 a 59;18795
2005;1;Usaquén;Hombres;29;Adultez;29 a 59;3291
2005;1;Usaquén;Hombres;30;Adultez;29 a 59;3158
2005;1;Usaquén;Hombres;31;Adultez;29 a 59;3089
2005;1;Usaquén;Hombres;32;Adultez;29 a 59;2880
2005;1;Usaquén;Hombres;33;Adultez;29 a 59;2913
2005;1;Usaquén;Hombres;34;Adultez;29 a 59;2943
2005;1;Usaquén;Hombres;35;Adultez;29 a 59;2829
2005;1;Usaquén;Hombres;36;Adultez;29 a 59;2910
2005;1;Usaquén;Hombres;37;Adultez;29 a 59;2919
2005;1;Usaquén;Hombres;38;Adultez;29 a 59;2839
2005;1;Usaquén;Hombres;39;Adultez;29 a 59;2809
2005;1;Usaquén;Hombres;40;Adultez;29 a 59;2752
2005;1;Usaquén;Hombres;41;Adultez;29 a 59;2764
2005;1;Usaquén;Hombres;42;Adultez;29 a 59;2653
2005;1;Usaquén;Hombres;43;Adultez;29 a 59;2579
2005;1;Usaquén;Hombres;44;Adultez;29 a 59;2621
2005;1;Usaquén;Hombres;45;Adultez;29 a 59;2539
2005;1;Usaquén;Hombres;46;Adultez;29 a 59;2467
2005;1;Usaquén;Hombres;47;Adultez;29 a 59;2391
2005;1;Usaquén;Hombres;48;Adultez;29 a 59;2224
2005;1;Usaquén;Hombres;49;Adultez;29 a 59;2180
2005;1;Usaquén;Hombres;50;Adultez;29 a 59;2124
2005;1;Usaquén;Hombres;51;Adultez;29 a 59;2096
2005;1;Usaquén;Hombres;52;Adultez;29 a 59;1937
2005;1;Usaquén;Hombres;53;Adultez;29 a 59;1888
2005;1;Usaquén;Hombres;54;Adultez;29 a 59;1845
2005;1;Usaquén;Hombres;55;Adultez;29 a 59;1899
2005;1;Usaquén;Hombres;56;Adultez;29 a 59;1718
2005;1;Usaquén;Hombres;57;Adultez;29 a 59;1647
2005;1;Usaquén;Hombres;58;Adultez;29 a 59;1531
2005;1;Usaquén;Hombres;59;Adultez;29 a 59;1476
2005;2;Chapinero;Hombres;29;Adultez;29 a 59;1128
2005;2;Chapinero;Hombres;30;Adultez;29 a 59;1153
2005;2;Chapinero;Hombres;31;Adultez;29 a 59;1046
2005;2;Chapinero;Hombres;32;Adultez;29 a 59;1028
2005;2;Chapinero;Hombres;33;Adultez;29 a 59;954
2005;2;Chapinero;Hombres;34;Adultez;29 a 59;940
2005;2;Chapinero;Hombres;35;Adultez;29 a 59;885
2005;2;Chapinero;Hombres;36;Adultez;29 a 59;927
2005;2;Chapinero;Hombres;37;Adultez;29 a 59;825
2005;2;Chapinero;Hombres;38;Adultez;29 a 59;813
2005;2;Chapinero;Hombres;39;Adultez;29 a 59;797
2005;2;Chapinero;Hombres;40;Adultez;29 a 59;833
2005;2;Chapinero;Hombres;41;Adultez;29 a 59;798
2005;2;Chapinero;Hombres;42;Adultez;29 a 59;812
2005;2;Chapinero;Hombres;43;Adultez;29 a 59;774
2005;2;Chapinero;Hombres;44;Adultez;29 a 59;709
2005;2;Chapinero;Hombres;45;Adultez;29 a 59;708
2005;2;Chapinero;Hombres;46;Adultez;29 a 59;671
2005;2;Chapinero;Hombres;47;Adultez;29 a 59;674
2005;2;Chapinero;Hombres;48;Adultez;29 a 59;684
2005;2;Chapinero;Hombres;49;Adultez;29 a 59;663
2005;2;Chapinero;Hombres;50;Adultez;29 a 59;626
2005;2;Chapinero;Hombres;51;Adultez;29 a 59;618
2005;2;Chapinero;Hombres;52;Adultez;29 a 59;540
2005;2;Chapinero;Hombres;53;Adultez;29 a 59;593
2005;2;Chapinero;Hombres;54;Adultez;29 a 59;587
2005;2;Chapinero;Hombres;55;Adultez;29 a 59;523
2005;2;Chapinero;Hombres;56;Adultez;29 a 59;541
2005;2;Chapinero;Hombres;57;Adultez;29 a 59;516
2005;2;Chapinero;Hombres;58;Adultez;29 a 59;474
2005;2;Chapinero;Hombres;59;Adultez;29 a 59;468
2005;3;Santa Fe;Hombres;29;Adultez;29 a 59;788
2005;3;Santa Fe;Hombres;30;Adultez;29 a 59;731
2005;3;Santa Fe;Hombres;31;Adultez;29 a 59;709
2005;3;Santa Fe;Hombres;32;Adultez;29 a 59;686
2005;3;Santa Fe;Hombres;33;Adultez;29 a 59;689
2005;3;Santa Fe;Hombres;34;Adultez;29 a 59;646
2005;3;Santa Fe;Hombres;35;Adultez;29 a 59;715
2005;3;Santa Fe;Hombres;36;Adultez;29 a 59;672
2005;3;Santa Fe;Hombres;37;Adultez;29 a 59;681
2005;3;Santa Fe;Hombres;38;Adultez;29 a 59;682
2005;3;Santa Fe;Hombres;39;Adultez;29 a 59;657
2005;3;Santa Fe;Hombres;40;Adultez;29 a 59;659
2005;3;Santa Fe;Hombres;41;Adultez;29 a 59;618
2005;3;Santa Fe;Hombres;42;Adultez;29 a 59;621
2005;3;Santa Fe;Hombres;43;Adultez;29 a 59;577
2005;3;Santa Fe;Hombres;44;Adultez;29 a 59;576
2005;3;Santa Fe;Hombres;45;Adultez;29 a 59;585
2005;3;Santa Fe;Hombres;46;Adultez;29 a 59;520
2005;3;Santa Fe;Hombres;47;Adultez;29 a 59;539
2005;3;Santa Fe;Hombres;48;Adultez;29 a 59;520
2005;3;Santa Fe;Hombres;49;Adultez;29 a 59;487
2005;3;Santa Fe;Hombres;50;Adultez;29 a 59;498
2005;3;Santa Fe;Hombres;51;Adultez;29 a 59;474
2005;3;Santa Fe;Hombres;52;Adultez;29 a 59;466
2005;3;Santa Fe;Hombres;53;Adultez;29 a 59;435
2005;3;Santa Fe;Hombres;54;Adultez;29 a 59;401
2005;3;Santa Fe;Hombres;55;Adultez;29 a 59;393
2005;3;Santa Fe;Hombres;56;Adultez;29 a 59;341
2005;3;Santa Fe;Hombres;57;Adultez;29 a 59;355
2005;3;Santa Fe;Hombres;58;Adultez;29 a 59;295
2005;3;Santa Fe;Hombres;59;Adultez;29 a 59;328
2005;4;San Cristóbal;Hombres;29;Adultez;29 a 59;2901
2005;4;San Cristóbal;Hombres;30;Adultez;29 a 59;2835
2005;4;San Cristóbal;Hombres;31;Adultez;29 a 59;2866
2005;4;San Cristóbal;Hombres;32;Adultez;29 a 59;2793
2005;4;San Cristóbal;Hombres;33;Adultez;29 a 59;2776
2005;4;San Cristóbal;Hombres;34;Adultez;29 a 59;2787
2005;4;San Cristóbal;Hombres;35;Adultez;29 a 59;2734
2005;4;San Cristóbal;Hombres;36;Adultez;29 a 59;2956
2005;4;San Cristóbal;Hombres;37;Adultez;29 a 59;2843
2005;4;San Cristóbal;Hombres;38;Adultez;29 a 59;2851
2005;4;San Cristóbal;Hombres;39;Adultez;29 a 59;2944
2005;4;San Cristóbal;Hombres;40;Adultez;29 a 59;2757
2005;4;San Cristóbal;Hombres;41;Adultez;29 a 59;2631
2005;4;San Cristóbal;Hombres;42;Adultez;29 a 59;2556
2005;4;San Cristóbal;Hombres;43;Adultez;29 a 59;2464
2005;4;San Cristóbal;Hombres;44;Adultez;29 a 59;2234
2005;4;San Cristóbal;Hombres;45;Adultez;29 a 59;2233
2005;4;San Cristóbal;Hombres;46;Adultez;29 a 59;2080
2005;4;San Cristóbal;Hombres;47;Adultez;29 a 59;2126
2005;4;San Cristóbal;Hombres;48;Adultez;29 a 59;1854
2005;4;San Cristóbal;Hombres;49;Adultez;29 a 59;1695
2005;4;San Cristóbal;Hombres;50;Adultez;29 a 59;1732
2005;4;San Cristóbal;Hombres;51;Adultez;29 a 59;1585
2005;4;San Cristóbal;Hombres;52;Adultez;29 a 59;1543
2005;4;San Cristóbal;Hombres;53;Adultez;29 a 59;1393
2005;4;San Cristóbal;Hombres;54;Adultez;29 a 59;1257
2005;4;San Cristóbal;Hombres;55;Adultez;29 a 59;1239
2005;4;San Cristóbal;Hombres;56;Adultez;29 a 59;1156
2005;4;San Cristóbal;Hombres;57;Adultez;29 a 59;1100
2005;4;San Cristóbal;Hombres;58;Adultez;29 a 59;1026
2005;4;San Cristóbal;Hombres;59;Adultez;29 a 59;1054
2005;5;Usme;Hombres;29;Adultez;29 a 59;2106
2005;5;Usme;Hombres;30;Adultez;29 a 59;2092
2005;5;Usme;Hombres;31;Adultez;29 a 59;1992
2005;5;Usme;Hombres;32;Adultez;29 a 59;1977
2005;5;Usme;Hombres;33;Adultez;29 a 59;1985
2005;5;Usme;Hombres;34;Adultez;29 a 59;1878
2005;5;Usme;Hombres;35;Adultez;29 a 59;1945
2005;5;Usme;Hombres;36;Adultez;29 a 59;2031
2005;5;Usme;Hombres;37;Adultez;29 a 59;1909
2005;5;Usme;Hombres;38;Adultez;29 a 59;1945
2005;5;Usme;Hombres;39;Adultez;29 a 59;1908
2005;5;Usme;Hombres;40;Adultez;29 a 59;1860
2005;5;Usme;Hombres;41;Adultez;29 a 59;1775
2005;5;Usme;Hombres;42;Adultez;29 a 59;1769
2005;5;Usme;Hombres;43;Adultez;29 a 59;1708
2005;5;Usme;Hombres;44;Adultez;29 a 59;1601
2005;5;Usme;Hombres;45;Adultez;29 a 59;1594
2005;5;Usme;Hombres;46;Adultez;29 a 59;1576
2005;5;Usme;Hombres;47;Adultez;29 a 59;1481
2005;5;Usme;Hombres;48;Adultez;29 a 59;1388
2005;5;Usme;Hombres;49;Adultez;29 a 59;1343
2005;5;Usme;Hombres;50;Adultez;29 a 59;1248
2005;5;Usme;Hombres;51;Adultez;29 a 59;1251
2005;5;Usme;Hombres;52;Adultez;29 a 59;1104
2005;5;Usme;Hombres;53;Adultez;29 a 59;1032
2005;5;Usme;Hombres;54;Adultez;29 a 59;924
2005;5;Usme;Hombres;55;Adultez;29 a 59;900
2005;5;Usme;Hombres;56;Adultez;29 a 59;807
2005;5;Usme;Hombres;57;Adultez;29 a 59;680
2005;5;Usme;Hombres;58;Adultez;29 a 59;722
2005;5;Usme;Hombres;59;Adultez;29 a 59;639
2005;6;Tunjuelito;Hombres;29;Adultez;29 a 59;1398
2005;6;Tunjuelito;Hombres;30;Adultez;29 a 59;1292
2005;6;Tunjuelito;Hombres;31;Adultez;29 a 59;1376
2005;6;Tunjuelito;Hombres;32;Adultez;29 a 59;1306
2005;6;Tunjuelito;Hombres;33;Adultez;29 a 59;1266
2005;6;Tunjuelito;Hombres;34;Adultez;29 a 59;1337
2005;6;Tunjuelito;Hombres;35;Adultez;29 a 59;1326
2005;6;Tunjuelito;Hombres;36;Adultez;29 a 59;1292
2005;6;Tunjuelito;Hombres;37;Adultez;29 a 59;1279
2005;6;Tunjuelito;Hombres;38;Adultez;29 a 59;1310
2005;6;Tunjuelito;Hombres;39;Adultez;29 a 59;1347
2005;6;Tunjuelito;Hombres;40;Adultez;29 a 59;1316
2005;6;Tunjuelito;Hombres;41;Adultez;29 a 59;1255
2005;6;Tunjuelito;Hombres;42;Adultez;29 a 59;1318
2005;6;Tunjuelito;Hombres;43;Adultez;29 a 59;1208
2005;6;Tunjuelito;Hombres;44;Adultez;29 a 59;1122
2005;6;Tunjuelito;Hombres;45;Adultez;29 a 59;1157
2005;6;Tunjuelito;Hombres;46;Adultez;29 a 59;1120
2005;6;Tunjuelito;Hombres;47;Adultez;29 a 59;981
2005;6;Tunjuelito;Hombres;48;Adultez;29 a 59;975
2005;6;Tunjuelito;Hombres;49;Adultez;29 a 59;818
2005;6;Tunjuelito;Hombres;50;Adultez;29 a 59;853
2005;6;Tunjuelito;Hombres;51;Adultez;29 a 59;745
2005;6;Tunjuelito;Hombres;52;Adultez;29 a 59;711
2005;6;Tunjuelito;Hombres;53;Adultez;29 a 59;738
2005;6;Tunjuelito;Hombres;54;Adultez;29 a 59;676
2005;6;Tunjuelito;Hombres;55;Adultez;29 a 59;599
2005;6;Tunjuelito;Hombres;56;Adultez;29 a 59;534
2005;6;Tunjuelito;Hombres;57;Adultez;29 a 59;507
2005;6;Tunjuelito;Hombres;58;Adultez;29 a 59;531
2005;6;Tunjuelito;Hombres;59;Adultez;29 a 59;514
2005;7;Bosa;Hombres;29;Adultez;29 a 59;3927
2005;7;Bosa;Hombres;30;Adultez;29 a 59;3875
2005;7;Bosa;Hombres;31;Adultez;29 a 59;3643
2005;7;Bosa;Hombres;32;Adultez;29 a 59;3918
2005;7;Bosa;Hombres;33;Adultez;29 a 59;3778
